Wall time,Step,Value
1775669615.052026,8072240,150.8377227783203
1775669659.496892,8077056,136.3960418701172
1775669704.618762,8081872,138.4564208984375
1775669748.6761935,8086688,114.09210968017578
1775669793.5733798,8091504,95.18826293945312
1775669838.720681,8096320,91.92807006835938
1775669884.228831,8101136,89.7239761352539
1775669929.0575392,8105952,97.6888198852539
1775669973.5253499,8110768,77.32949829101562
1775670018.6027665,8115584,62.52534866333008
1775670063.324354,8120400,57.34185791015625
1775670107.7163448,8125216,48.037803649902344
1775670152.7880514,8130032,42.91917419433594
1775670197.1374164,8134848,64.26206970214844
1775670242.1173437,8139664,54.420204162597656
1775670287.0055006,8144480,57.01169204711914
1775670331.5818226,8149296,85.63514709472656
1775670376.9852698,8154112,89.85010528564453
1775670420.435581,8158928,87.11557006835938
1775670465.2564864,8163744,86.55443572998047
1775670510.3456354,8168560,87.18220520019531
1775670555.477469,8173376,105.70037841796875
1775670606.8298898,8178192,101.59292602539062
1775670656.4243433,8183008,103.51072692871094
1775670706.3005319,8187824,99.65666198730469
1775670753.1933792,8192640,94.0134048461914
1775670797.4029977,8197456,77.24881744384766
1775670844.624019,8202272,85.75113677978516
1775670884.7379448,8207088,79.8534927368164
1775670932.919777,8211904,84.10528564453125
1775670970.5828285,8216720,89.56017303466797
1775671019.0793884,8221536,82.2818832397461
1775671060.394221,8226352,85.6099853515625
1775671103.0398962,8231168,98.17874145507812
1775671149.3805268,8235984,97.60675811767578
1775671188.7595317,8240800,95.92475128173828
1775671235.2050428,8245616,111.89533996582031
1775671277.6833956,8250432,111.96794128417969
1775671319.7900875,8255248,113.7861328125
1775671366.167383,8260064,129.6414794921875
1775671405.356557,8264880,128.72723388671875
1775671450.8459687,8269696,143.33184814453125
1775671494.0236647,8274512,124.1246566772461
1775671537.6653783,8279328,124.33364868164062
1775671584.0729952,8284144,136.258544921875
1775671624.0789416,8288960,128.2117156982422
1775671672.6096394,8293776,123.82962036132812
1775671714.14415,8298592,134.0637664794922
1775671761.87397,8303408,135.63653564453125
1775671805.3035457,8308224,133.9405975341797
1775671846.4671464,8313040,130.70350646972656
1775671897.183951,8317856,135.5655975341797
1775671937.3852696,8322672,143.47775268554688
1775671984.344581,8327488,141.95880126953125
1775672027.0140696,8332304,162.4540252685547
1775672068.09218,8337120,166.05189514160156
1775672116.1777568,8341936,167.1294708251953
1775672155.4749076,8346752,187.70648193359375
1775672201.9709058,8351568,179.6657257080078
1775672244.2043762,8356384,187.10516357421875
1775672284.885014,8361200,195.28851318359375
1775672331.433883,8366016,204.08116149902344
1775672371.2335315,8370832,214.27786254882812
1775672415.2036324,8375648,220.61398315429688
1775672458.1386676,8380464,216.54234313964844
1775672497.6458492,8385280,207.09078979492188
1775672544.3298352,8390096,188.05599975585938
1775672583.770795,8394912,183.99160766601562
1775672623.4097605,8399728,182.0868682861328
1775672671.1808796,8404544,173.04847717285156
1775672711.1162257,8409360,170.45948791503906
1775672753.415234,8414176,150.500732421875
1775672797.5789664,8418992,146.3757781982422
1775672836.8322,8423808,119.08575439453125
1775672881.912819,8428624,115.15929412841797
1775672922.914162,8433440,103.71270751953125
1775672962.4721909,8438256,91.45745086669922
1775673009.031383,8443072,67.0701675415039
1775673048.3196788,8447888,76.99205017089844
1775673092.1364105,8452704,89.9546890258789
1775673142.1226883,8457520,92.9715805053711
